0.572222222,0.008333333,0.088888889,0.141666667,0.069444444,18.02832923,5.028329231,212.0283292,-19.97167077,24.02832923,1
0.866666667,0.016666667,0.511111111,1.347222222,0.830555556,-44.97167077,-55.97167077,136.0283292,-354.9716708,191.0283292,1
0.827777778,0.169444444,0.030555556,0.055555556,0.05,21.25979538,-54.74020462,268.2597954,-36.74020462,4.259795385,0
0.797222222,0.194444444,0.016666667,0.038888889,0.052777778,27.25979538,-54.74020462,240.2597954,-35.74020462,5.259795385,0
0.836111111,0.019444444,0.313888889,0.863888889,0.55,-46.97167077,-45.97167077,159.0283292,-243.9716708,153.0283292,1
0.583333333,0.066666667,0.030555556,0.186111111,0.405555556,87.17459385,7.174593846,528.1745938,-138.8254062,138.1745938,0
0.819444444,0.177777778,0.038888889,0.052777778,0.041666667,38.25979538,-43.74020462,289.2597954,-28.74020462,15.25979538,1
0.561111111,0.105555556,0.205555556,0.352777778,0.238888889,-51.82540615,-130.8254062,426.1745938,-216.8254062,83.17459385,1
0.566666667,0.1,0.044444444,0.2,0.305555556,-18.82540615,-112.8254062,456.1745938,-222.8254062,90.17459385,0
0.822222222,0,0.125,0.005555556,0.191666667,-19.97167077,-26.97167077,169.0283292,-95.97167077,22.02832923,0
0.555555556,0.052777778,0.011111111,0.169444444,0.372222222,90.17459385,4.174593846,463.1745938,-129.8254062,162.1745938,0
0.827777778,0.172222222,0.027777778,0.052777778,0.041666667,25.25979538,-50.74020462,239.2597954,-35.74020462,5.259795385,0
0.544444444,0.055555556,0.208333333,0.408333333,0.411111111,39.17459385,-59.82540615,458.1745938,-207.8254062,107.1745938,0
0.538888889,0.088888889,0.272222222,0.441666667,0.352777778,63.17459385,-34.82540615,433.1745938,-161.8254062,158.1745938,0
0.825,0.172222222,0.025,0.041666667,0.036111111,37.25979538,-36.74020462,275.2597954,-23.74020462,18.25979538,0
0.566666667,0.066666667,0.033333333,0.166666667,0.291666667,5.174593846,-79.82540615,462.1745938,-184.8254062,116.1745938,1
0.916666667,0.005555556,0.130555556,0.588888889,0.486111111,-49.97167077,-54.97167077,168.0283292,-229.9716708,65.02832923,1
0.541666667,0.125,0.194444444,0.347222222,0.377777778,65.17459385,-32.82540615,444.1745938,-168.8254062,143.1745938,0
0.555555556,0.147222222,0.066666667,0.258333333,0.361111111,-12.82540615,-101.8254062,399.1745938,-231.8254062,71.17459385,0
0.863888889,0.175,0.044444444,0.072222222,0.033333333,16.25979538,-56.74020462,249.2597954,-44.74020462,5.259795385,0
0.855555556,0.155555556,0.05,0.055555556,0.033333333,23.25979538,-41.74020462,238.2597954,-29.74020462,14.25979538,0
0.866666667,0.011111111,0.441666667,1.413888889,0.972222222,-6.971670769,-10.97167077,193.0283292,-360.9716708,231.0283292,1
0.538888889,0.102777778,0.161111111,0.397222222,0.45,46.17459385,-57.82540615,452.1745938,-219.8254062,74.17459385,0
0.725,0.177777778,0.002777778,0.038888889,0.038888889,20.25979538,-66.74020462,254.2597954,-52.74020462,-7.740204615,0
0.833333333,0.013888889,0.330555556,1.261111111,0.922222222,-22.97167077,-32.97167077,140.0283292,-364.9716708,243.0283292,1
0.877777778,0.016666667,0.380555556,1.330555556,0.95,6.028329231,3.028329231,175.0283292,-338.9716708,228.0283292,1
0.569444444,0.227777778,0.177777778,0.197222222,0.286111111,140.1745938,11.17459385,589.1745938,-91.82540615,71.17459385,0
0.85,0.030555556,0.088888889,0.613888889,0.6,-29.97167077,-40.97167077,170.0283292,-256.9716708,60.02832923,1
0.830555556,0.019444444,0.227777778,1.180555556,0.944444444,-20.97167077,-30.97167077,141.0283292,-370.9716708,186.0283292,1
0.55,0.033333333,0.125,0.275,0.336111111,20.17459385,-54.82540615,432.1745938,-175.8254062,118.1745938,0
0.538888889,0.022222222,0.05,0.238888889,0.388888889,77.17459385,-3.825406154,492.1745938,-143.8254062,181.1745938,0
0.844444444,0.169444444,0.030555556,0.058333333,0.033333333,3.259795385,-66.74020462,231.2597954,-54.74020462,-11.74020462,0
0.819444444,0.013888889,0.097222222,0.166666667,0.072222222,61.02832923,56.02832923,550.0283292,82.02832923,67.02832923,1
0.6,0.25,0.061111111,0.369444444,0.419444444,98.17459385,4.174593846,573.1745938,-146.8254062,18.17459385,0
0.833333333,0.188888889,0.047222222,0.072222222,0.055555556,19.25979538,-57.74020462,271.2597954,-37.74020462,4.259795385,0
0.530555556,0.166666667,0.269444444,0.455555556,0.319444444,40.17459385,-65.82540615,453.1745938,-180.8254062,122.1745938,0
0.791666667,0.172222222,0.022222222,0.058333333,0.002777778,24.25979538,-52.74020462,221.2597954,-53.74020462,1.259795385,0
0.697222222,0.011111111,0.2,0.958333333,0.761111111,-3.971670769,-12.97167077,203.0283292,-286.9716708,219.0283292,1
0.544444444,0.066666667,0.208333333,0.397222222,0.4,39.17459385,-54.82540615,484.1745938,-198.8254062,113.1745938,0
0.852777778,0.005555556,0.302777778,1.236111111,0.922222222,-9.971670769,-13.97167077,159.0283292,-345.9716708,215.0283292,1
0.875,0.169444444,0.058333333,0.083333333,0.038888889,28.25979538,-41.74020462,254.2597954,-27.74020462,25.25979538,0
0.547222222,0.194444444,0.258333333,0.361111111,0.163888889,78.17459385,-37.82540615,531.1745938,-96.82540615,166.1745938,0
0.547222222,0.036111111,0.116666667,0.036111111,0.197222222,3.028329231,-11.97167077,293.0283292,-82.97167077,-35.97167077,1
0.8,0.161111111,0.027777778,0.055555556,0.047222222,14.25979538,-54.74020462,228.2597954,-37.74020462,2.259795385,0
0.536111111,0.141666667,0.247222222,0.427777778,0.344444444,-14.82540615,-120.8254062,415.1745938,-244.8254062,70.17459385,0
0.552777778,0.138888889,0.213888889,0.391666667,0.338888889,15.17459385,-79.82540615,409.1745938,-201.8254062,127.1745938,0
0.825,0.002777778,0.375,1.322222222,0.941666667,-67.97167077,-70.97167077,129.0283292,-409.9716708,195.0283292,1
0.861111111,0.161111111,0.044444444,0.061111111,0.038888889,13.25979538,-56.74020462,278.2597954,-42.74020462,0.259795385,0
0.811111111,0.011111111,0.197222222,1.044444444,0.830555556,15.02832923,12.02832923,230.0283292,-286.9716708,249.0283292,1
0.830555556,0.163888889,0.047222222,0.058333333,0.044444444,20.25979538,-46.74020462,247.2597954,-30.74020462,17.25979538,0
0.9,0.022222222,0.605555556,1.380555556,0.75,-15.97167077,-25.97167077,214.0283292,-295.9716708,226.0283292,1
0.805555556,0.166666667,0.066666667,0.077777778,0.022222222,15.25979538,-59.74020462,214.2597954,-51.74020462,5.259795385,0
0.552777778,0.144444444,0.127777778,0.272222222,0.286111111,47.17459385,-57.82540615,485.1745938,-160.8254062,136.1745938,0
0.569444444,0.161111111,0.013888889,0.425,0.413888889,-27.82540615,-129.8254062,468.1745938,-278.8254062,-109.8254062,0
0.536111111,0.097222222,0.222222222,0.402777778,0.322222222,70.17459385,-14.82540615,512.1745938,-130.8254062,159.1745938,0
0.547222222,0.069444444,0.172222222,0.347222222,0.336111111,62.17459385,-26.82540615,537.1745938,-147.8254062,123.1745938,0
0.869444444,0.022222222,0.452777778,1.286111111,0.830555556,-34.97167077,-39.97167077,158.0283292,-338.9716708,199.0283292,1
0.744444444,0.225,0.038888889,0.027777778,0.033333333,47.25979538,-44.74020462,249.2597954,-32.74020462,-0.740204615,0
0.791666667,0.183333333,0.033333333,0.061111111,0.05,25.25979538,-50.74020462,328.2597954,-32.74020462,7.259795385,0
0.533333333,0.022222222,0.202777778,0.416666667,0.436111111,31.17459385,-55.82540615,473.1745938,-212.8254062,118.1745938,1
0.841666667,0.013888889,0.258333333,1.216666667,0.958333333,12.02832923,2.028329231,188.0283292,-342.9716708,224.0283292,1
0.808333333,0.211111111,0.030555556,0.066666667,0.061111111,11.25979538,-70.74020462,240.2597954,-48.74020462,-6.740204615,0
0.558333333,0.202777778,0.069444444,0.425,0.263888889,90.17459385,-15.82540615,600.1745938,-110.8254062,87.17459385,0
0.566666667,0.15,0.219444444,0.336111111,0.191666667,-56.82540615,-136.8254062,454.1745938,-205.8254062,46.17459385,0
0.572222222,0.069444444,0.191666667,0.341666667,0.308333333,84.17459385,-7.825406154,537.1745938,-118.8254062,217.1745938,1
0.747222222,0.036111111,0.102777778,0.016666667,0.230555556,26.02832923,6.028329231,301.0283292,-76.97167077,-21.97167077,1
0.772222222,0.180555556,0.027777778,0.066666667,0.027777778,13.25979538,-64.74020462,223.2597954,-54.74020462,-4.740204615,0
0.919444444,0.019444444,0.586111111,1.322222222,0.733333333,-79.97167077,-84.97167077,125.0283292,-348.9716708,171.0283292,1
0.541666667,0.127777778,0.216666667,0.397222222,0.372222222,41.17459385,-50.82540615,458.1745938,-184.8254062,120.1745938,0
0.563888889,0.402777778,0.333333333,0.272222222,0.127777778,-30.82540615,-204.8254062,379.1745938,-250.8254062,38.17459385,0
0.588888889,0.038888889,0.008333333,0.194444444,0.377777778,-29.82540615,-114.8254062,442.1745938,-250.8254062,33.17459385,0
0.802777778,0.25,0.011111111,0.016666667,0.055555556,46.25979538,-47.74020462,240.2597954,-27.74020462,10.25979538,0
0.55,0.088888889,0.244444444,0.391666667,0.291666667,74.17459385,-18.82540615,518.1745938,-123.8254062,209.1745938,0
0.538888889,0.094444444,0.288888889,0.461111111,0.358333333,33.17459385,-62.82540615,518.1745938,-191.8254062,114.1745938,0
0.530555556,0.125,0.255555556,0.45,0.322222222,38.17459385,-58.82540615,493.1745938,-174.8254062,104.1745938,0
0.825,0.188888889,0.063888889,0.080555556,0.058333333,11.25979538,-64.74020462,238.2597954,-43.74020462,8.259795385,0
0.791666667,0.130555556,0.052777778,0.066666667,0.025,32.25979538,-37.74020462,280.2597954,-28.74020462,24.25979538,0
0.544444444,0.088888889,0.086111111,0.158333333,0.286111111,24.17459385,-57.82540615,423.1745938,-160.8254062,130.1745938,0
0.838888889,0.186111111,0.041666667,0.058333333,0,30.25979538,-47.74020462,258.2597954,-47.74020462,14.25979538,0
0.536111111,0.163888889,0.225,0.45,0.15,2.174593846,-106.8254062,490.1745938,-160.8254062,57.17459385,0
0.772222222,0.166666667,0.008333333,0.047222222,0.041666667,32.25979538,-44.74020462,246.2597954,-29.74020462,13.25979538,0
0.788888889,0.172222222,0.069444444,0.094444444,0.044444444,-1.740204615,-75.74020462,227.2597954,-59.74020462,-5.740204615,0
0.536111111,0.102777778,0.286111111,0.447222222,0.308333333,-28.82540615,-103.8254062,460.1745938,-214.8254062,95.17459385,0
0.855555556,0.030555556,0.447222222,1.230555556,0.783333333,-45.97167077,-45.97167077,163.0283292,-327.9716708,202.0283292,1
