0.82222,0.013889,0.23333,1.2,0.96667,-31.972,-37.972,141.03,-385.97,218.03,1
0.96111,0.21667,0.027778,0.05,0.061111,26.26,-59.74,259.26,-37.74,1.2598,0
0.82778,0.16944,0.033333,0.072222,0.036111,27.26,-38.74,272.26,-25.74,20.26,0
0.51667,0.063889,0.20556,0.40833,0.37778,63.175,-28.825,519.17,-164.83,174.17,0
0.77222,0.18333,0.036111,0.05,0.016667,45.26,-36.74,271.26,-30.74,23.26,0
0.76389,0.18333,0.047222,0.061111,0.058333,2.2598,-73.74,226.26,-52.74,-0.7402,0
0.89722,0.033333,0.59167,1.5056,0.91389,-29.972,-30.972,171.03,-359.97,235.03,1
0.56944,0.16667,0.17778,0.35,0.28333,89.175,-20.825,521.17,-122.83,148.17,0
0.75833,0.175,0.025,0.058333,0.036111,20.26,-61.74,225.26,-48.74,2.2598,0
0.56111,0.19167,0.097222,0.46389,0.36111,38.175,-70.825,526.17,-200.83,-13.825,0
0.55556,0.033333,0.055556,0.27222,0.40278,51.175,-40.825,463.17,-185.83,115.17,0
0.76389,0.15833,0.033333,0.047222,0.033333,32.26,-38.74,270.26,-26.74,19.26,0
0.81667,0.019444,0.19444,1.1694,0.98333,-11.972,-15.972,196.03,-369.97,237.03,1
0.79722,0.18056,0.044444,0.047222,0.061111,6.2598,-67.74,224.26,-45.74,1.2598,0
0.78333,0.19722,0.022222,0.019444,0.013889,38.26,-45.74,234.26,-40.74,-0.7402,0
0.59722,0.016667,0.0055556,0.18333,0.38889,-13.825,-98.825,447.17,-238.83,55.175,0
0.80278,0.0027778,0.23333,1.2361,1.0028,-29.972,-40.972,165.03,-401.97,215.03,1
0.93056,0.0083333,0.16944,0.80833,0.63333,-54.972,-63.972,142.03,-291.97,47.028,1
0.58333,0.036111,0.033333,0.26389,0.21944,29.175,-59.825,576.17,-138.83,16.175,0
0.55,0.027778,0.25,0.41111,0.28333,108.17,19.175,540.17,-82.825,247.17,0
0.58333,0.058333,0.18333,0.36389,0.31111,2.1746,-77.825,520.17,-189.83,80.175,1
0.80556,0.175,0.036111,0.066667,0.036111,34.26,-39.74,257.26,-26.74,21.26,0
0.84167,0.016667,0.34444,1.1611,0.80278,-49.972,-63.972,135.03,-352.97,157.03,1
0.55,0.011111,0.29722,0.43056,0.26389,0.17459,-73.825,486.17,-168.83,128.17,1
0.54722,0.12778,0.22778,0.41111,0.28611,13.175,-85.825,436.17,-188.83,89.175,0
0.53889,0.055556,0.28333,0.43333,0.33056,14.175,-74.825,475.17,-193.83,120.17,0
0.575,0.086111,0.047222,0.022222,0.21944,134.17,58.175,560.17,-20.825,253.17,1
0.82778,0.013889,0.34167,1.2833,0.925,-20.972,-26.972,162.03,-359.97,229.03,1
0.55556,0.1,0.2,0.36944,0.3,82.175,-13.825,526.17,-121.83,165.17,0
0.80556,0.175,0.019444,0.05,0.041667,43.26,-32.74,298.26,-17.74,22.26,0
0.8,0.0027778,0.16111,0.83333,0.66667,-12.972,-16.972,183.03,-256.97,215.03,1
0.8,0.0027778,0.19167,1.1389,0.95,13.028,5.0283,190.03,-336.97,218.03,1
0.79444,0.18056,0.030556,0.041667,0.055556,22.26,-57.74,270.26,-37.74,8.2598,0
0.53333,0.15,0.26111,0.44167,0.32778,83.175,-28.825,493.17,-146.83,135.17,0
0.56111,0.052778,0.15833,0.33056,0.30556,84.175,-7.8254,550.17,-117.83,179.17,0
0.86111,0.025,0.080556,0.15278,0.083333,5.0283,0.028329,455.03,30.028,24.028,1
0.54444,0.016667,0.061111,0.025,0.063889,-32.972,-33.972,303.03,-10.972,-11.972,1
0.59722,0.027778,0.041667,0.12778,0.066667,-9.9717,-15.972,277.03,-39.972,8.0283,1
0.55278,0.13333,0.15,0.51667,0.36667,-9.8254,-107.83,508.17,-239.83,5.1746,1
0.54167,0.14167,0.24444,0.38889,0.33056,13.175,-84.825,412.17,-203.83,101.17,0
0.875,0.041667,0.37222,1.35,0.96389,-64.972,-82.972,111.03,-429.97,155.03,1
0.76667,0.19167,0.033333,0.052778,0.05,-7.7402,-85.74,201.26,-67.74,-21.74,0
0.8,0.0027778,0.091667,0.10833,0.019444,152.03,149.03,444.03,142.03,150.03,1
0.56944,0.086111,0.11111,0.22778,0.20556,11.175,-63.825,476.17,-137.83,157.17,0
0.86389,0.0083333,0.40833,1.3361,0.91667,-34.972,-37.972,155.03,-367.97,230.03,0
0.95278,0.0083333,0.47778,1.3028,0.81389,25.028,16.028,211.03,-276.97,192.03,1
0.83611,0.16944,0.013889,0.05,0.016667,11.26,-57.74,226.26,-51.74,-5.7402,0
0.61667,0.39167,0.011111,0.21111,0.31389,131.17,-9.8254,517.17,-122.83,151.17,0
0.54167,0.10833,0.20556,0.36667,0.33056,17.175,-80.825,447.17,-199.83,112.17,0
0.83889,0.15556,0.033333,0.05,0.038889,20.26,-46.74,228.26,-32.74,7.2598,0
0.57222,0.077778,0.20278,0.016667,0.39167,175.17,71.175,532.17,-69.825,178.17,0
0.55278,0.013889,0.033333,0.12778,0.041667,-18.972,-28.972,260.03,-13.972,0.028329,1
0.875,0.011111,0.35833,1.1694,0.81111,-8.9717,-14.972,181.03,-306.97,228.03,1
0.74444,0.21667,0.030556,0.019444,0.0083333,58.26,-30.74,240.26,-33.74,7.2598,0
0.57778,0.12222,0.036111,0.15556,0.37778,51.175,-46.825,446.17,-182.83,101.17,0
0.53889,0.097222,0.25278,0.44722,0.38611,52.175,-38.825,468.17,-177.83,115.17,1
0.80833,0.17778,0.013889,0.038889,0.033333,34.26,-43.74,256.26,-31.74,10.26,0
0.8,0.15833,0.041667,0.069444,0.036111,30.26,-40.74,256.26,-27.74,21.26,0
0.83056,0.038889,0.12778,0.18056,0.29444,-31.972,-38.972,292.03,-144.97,18.028,0
0.55833,0.072222,0.25833,0.44444,0.33333,37.175,-49.825,482.17,-169.83,163.17,0
0.56667,0.13333,0.23333,0.38889,0.24444,53.175,-45.825,548.17,-133.83,141.17,0
0.55,0.069444,0.28611,0.44444,0.26389,61.175,-35.825,515.17,-130.83,145.17,0
0.84722,0.16111,0.055556,0.077778,0.055556,39.26,-37.74,306.26,-17.74,24.26,0
0.71944,0.14167,0.058333,0.083333,0.0027778,15.26,-49.74,249.26,-48.74,7.2598,0
0.8,0.18333,0.038889,0.066667,0.025,50.26,-23.74,292.26,-14.74,33.26,0
0.56111,0.14722,0.044444,0.24167,0.36111,25.175,-63.825,408.17,-193.83,89.175,0
0.56667,0.030556,0.030556,0.19722,0.33889,-33.825,-119.83,420.17,-241.83,30.175,0
0.53889,0.072222,0.18611,0.32222,0.25833,39.175,-37.825,538.17,-130.83,127.17,0
0.58333,0.075,0.041667,0.17778,0.40278,110.17,17.175,523.17,-127.83,165.17,0
0.55556,0.075,0.091667,0.25556,0.34444,56.175,-38.825,476.17,-162.83,134.17,0
0.68333,0.016667,0.011111,0.05,0.225,-24.972,-26.972,249.03,-107.97,-25.972,0
0.83056,0.013889,0.43056,1.4111,0.98056,-38.972,-50.972,147.03,-403.97,214.03,1
0.86667,0.0083333,0.42222,1.2861,0.84444,-28.972,-41.972,165.03,-345.97,193.03,1
0.86111,0.019444,0.37778,1.2944,0.91667,-36.972,-44.972,164.03,-374.97,186.03,1
0.54444,0.13611,0.21667,0.38611,0.29722,33.175,-57.825,492.17,-164.83,118.17,1
0.56111,0.125,0.25833,0.38333,0.23333,-23.825,-119.83,452.17,-203.83,70.175,0
0.83333,0.18889,0.047222,0.072222,0.055556,19.26,-57.74,271.26,-37.74,4.2598,0
0.53889,0.055556,0.20278,0.4,0.39167,-9.8254,-96.825,472.17,-237.83,57.175,0
0.56667,0.013889,0.066667,0.11389,0.025,6.0283,5.0283,347.03,-3.9717,15.028,1
0.825,0.052778,0.23333,1.1083,0.86667,-51.972,-71.972,93.028,-383.97,130.03,1
0.76389,0.16667,0.011111,0.041667,0.0027778,31.26,-52.74,221.26,-53.74,4.2598,0
0.82778,0.0055556,0.125,0.81389,0.68333,21.028,16.028,196.03,-229.97,220.03,1
0.54444,0.047222,0.31667,0.44167,0.28333,50.175,-39.825,486.17,-141.83,176.17,0
0.74444,0.19167,0.0055556,0.025,0.041667,-1.7402,-84.74,187.26,-69.74,-29.74,0
0.56667,0.14444,0.21944,0.34167,0.19444,-19.825,-93.825,485.17,-163.83,93.175,0
0.79167,0.19167,0.019444,0.047222,0.025,25.26,-60.74,224.26,-51.74,-3.7402,0
0.55,0.11944,0.055556,0.30556,0.18889,83.175,-26.825,519.17,-94.825,97.175,0
0.57778,0.047222,0.027778,0.061111,0.21389,78.175,8.1746,546.17,-68.825,196.17,0
0.53056,0.086111,0.27778,0.44722,0.32778,0.17459,-81.825,502.17,-199.83,93.175,0
0.77778,0.16944,0.025,0.061111,0.041667,42.26,-34.74,279.26,-19.74,20.26,0
0.56944,0.17778,0.13889,0.11111,0.39167,62.175,-60.825,469.17,-201.83,83.175,0
0.55,0.05,0.15556,0.32222,0.37222,83.175,-5.8254,528.17,-139.83,177.17,0
0.83333,0.0083333,0.33333,1.1806,0.83611,-35.972,-43.972,133.03,-344.97,172.03,1
0.56944,0.12222,0.18611,0.34167,0.20556,117.17,35.175,637.17,-38.825,219.17,0
0.79722,0.16944,0.041667,0.061111,0.0055556,37.26,-39.74,239.26,-37.74,20.26,0
0.78889,0.18333,0.013889,0.027778,0.019444,35.26,-41.74,235.26,-34.74,9.2598,0
0.6,0.047222,0.044444,0.11944,0.35833,-17.825,-95.825,429.17,-224.83,62.175,0
0.81667,0.14722,0.069444,0.075,0.033333,-5.7402,-77.74,227.26,-65.74,-10.74,0
0.57778,0.14444,0.16389,0.097222,0.4,125.17,15.175,515.17,-128.83,146.17,0
0.83889,0.016667,0.26111,1.2028,0.925,10.028,4.0283,194.03,-328.97,216.03,1
0.83889,0.0055556,0.36944,1.2222,0.83333,-8.9717,-20.972,172.03,-320.97,193.03,1
0.81111,0.038889,0.019444,0.71389,0.68056,25.028,11.028,228.03,-233.97,173.03,0
0.96389,0.17222,0.0055556,0.022222,0.0027778,45.26,-37.74,255.26,-36.74,10.26,0
0.78889,0.17222,0.036111,0.083333,0.036111,18.26,-59.74,240.26,-46.74,-0.7402,0
0.59167,0.058333,0.022222,0.13333,0.34167,-31.825,-105.83,456.17,-228.83,28.175,0
0.52778,0.058333,0.15556,0.36944,0.20833,53.175,-3.8254,498.17,-78.825,81.175,0
0.75833,0.15278,0.030556,0.058333,0.019444,44.26,-30.74,304.26,-23.74,35.26,0
0.56389,0.058333,0.025,0.225,0.4,82.175,-8.8254,516.17,-152.83,142.17,0
0.51944,0.24167,0.14722,0.41667,0.16389,35.175,-109.83,481.17,-168.83,37.175,0
0.55556,0.10556,0.077778,0.28611,0.44444,58.175,-41.825,468.17,-201.83,108.17,0
0.55278,0.15278,0.10556,0.35,0.39167,116.17,7.1746,546.17,-133.83,155.17,0
0.82222,0.025,0.11667,1.2444,1.1361,-18.972,-32.972,73.028,-441.97,173.03,1
0.77778,0.18056,0.0055556,0.036111,0.047222,20.26,-54.74,257.26,-37.74,-2.7402,0
0.81111,0.027778,0.26944,1.1972,0.92778,-31.972,-32.972,130.03,-366.97,208.03,1
